            Date,NO,NO2,SO2,CO
11-09-2020 00:00,32.295,41.815,6.38,5.32
12-09-2020 00:00,33.925,40.4425,6.675,9.0975
13-09-2020 00:00,18.285,33.6,5.7325,7.25
14-09-2020 00:00,31.42,39.4,6.2975,7.525
15-09-2020 00:00,33.18,38.9075,5.85,7.9475
16-09-2020 00:00,30.4525,36.2825,6.26,7.59
17-09-2020 00:00,29.96,31.19,6.9675,5.385
18-09-2020 00:00,29.56,29.59,6.985,6.255
19-09-2020 00:00,29.3575,33.9475,7.005,6.2225
20-09-2020 00:00,15.145,31.585,5.9725,15.0475
21-09-2020 00:00,9.875,24.265,6.7975,8.5975
22-09-2020 00:00,23.1475,43.2875,7,9.7925
23-09-2020 00:00,37.11,38.1925,7.17,8.2375
24-09-2020 00:00,35.6,38.1575,6.66,7.6
25-09-2020 00:00,49.4575,50.64,7.2875,4.4625
26-09-2020 00:00,72.9275,52.23,6.2425,6.45
27-09-2020 00:00,71.815,44.19,7.085,3.5525
28-09-2020 00:00,54.32,45.9475,6.49,5.44
29-09-2020 00:00,35.8675,41.535,5.62,6.915
30-09-2020 00:00,58.3275,46.195,6.5625,5.43
01-10-2020 00:00,71.185,57.5525,7.56,5.7925
02-10-2020 00:00,45.375,53.045,7.94,4.2425
03-10-2020 00:00,27.8175,55.9525,8.0375,8.305
04-10-2020 00:00,35.34,58.15,9.565,5.855
05-10-2020 00:00,47.1275,59.06,9.44,6.38
06-10-2020 00:00,61.1175,65.4875,10.38,6.5025
07-10-2020 00:00,55.925,69.695,9.9875,5.9775
08-10-2020 00:00,50.12,63.235,9.045,7.3825
09-10-2020 00:00,58.5925,64.3175,9.315,7.28
10-10-2020 00:00,46.625,59.0475,9.475,7.76
11-10-2020 00:00,71.4025,61.4925,10.4825,8.325
12-10-2020 00:00,80.745,75.445,10.2525,13.1025
13-10-2020 00:00,73.9275,70.6825,8.9575,8.66
14-10-2020 00:00,85.16,63.795,8.4425,12.1775
15-10-2020 00:00,83.27,65.615,10.6125,8.3875
16-10-2020 00:00,75.07,69.815,10.665,8.315
17-10-2020 00:00,78.5575,77.2275,11.8475,6.28
18-10-2020 00:00,39.8975,59.435,10.6825,3.945
19-10-2020 00:00,36.2375,57.17,9.265,5.57
20-10-2020 00:00,59.65,65.82,10.035,7.3775
21-10-2020 00:00,92.4775,71.9975,10.0725,6.19
22-10-2020 00:00,96.16,87.2575,11.825,7.4275
23-10-2020 00:00,86.815,87.185,11.8325,5.35
24-10-2020 00:00,84.3625,80.375,9.945,5.43
25-10-2020 00:00,90,89.055,11.15,5.5675
26-10-2020 00:00,97.5225,89.2775,11.3225,5.8325
27-10-2020 00:00,87.0775,78.575,10.615,4.4525
28-10-2020 00:00,97.0375,92.4275,11.3025,6.085
29-10-2020 00:00,102.8625,97.8125,9.0925,9.3175
30-10-2020 00:00,63.415,78.8375,6.31,4.7425
31-10-2020 00:00,48.45,71.35,6.8875,3.9
01-11-2020 00:00,61.3375,72.2,9.2125,5.2225
02-11-2020 00:00,115.76,88.3575,9.43,5.6925
03-11-2020 00:00,163.3025,95.4825,10.5275,7.1975
04-11-2020 00:00,135.0975,93.59,10.1775,5.95
05-11-2020 00:00,120.14,93.2375,9.6675,6.7975
06-11-2020 00:00,114.5475,89.38,10.495,6.395
07-11-2020 00:00,81.155,88.1525,9.9625,5.7475
08-11-2020 00:00,82.09,98.5925,9.64,9.2725
09-11-2020 00:00,81.52,99.9075,8.4325,6.355
10-11-2020 00:00,119.0025,88.7225,8.555,8.43
11-11-2020 00:00,139.615,76.04,8.325,9.05
12-11-2020 00:00,141.2625,84.3975,8.4175,7.9475
13-11-2020 00:00,123.0275,88.3325,8.6775,4.8025
14-11-2020 00:00,88.77,89.295,9.9975,7.015
15-11-2020 00:00,31.37,55.99,10.6925,6.185
16-11-2020 00:00,25.0125,37.6825,7.4275,3.31
17-11-2020 00:00,49.545,50.39,7.6775,2.8775
18-11-2020 00:00,67.415,63.8275,6.59,2.8475
19-11-2020 00:00,70.7775,69.9,5.9,4.7525
20-11-2020 00:00,55.255,66.7375,6.525,4.1125
21-11-2020 00:00,65.02,61.07,6.9025,3.4125
22-11-2020 00:00,86.5525,68.92,7.0725,4.205
23-11-2020 00:00,136.495,90.4575,9.1275,10.0725
24-11-2020 00:00,153.5925,105.7,9.355,12.8825
25-11-2020 00:00,98.745,84.505,8.385,11.455
26-11-2020 00:00,69.7925,53.3,9.295,4.0175
27-11-2020 00:00,68.045,57.545,5.7,3.8925
28-11-2020 00:00,87.32,65.9375,6.0925,3.545
29-11-2020 00:00,89.35,75.0925,8.5675,4.78
30-11-2020 00:00,114.3325,78.2875,7.525,5.025
01-12-2020 00:00,128.6125,88.9,8.465,6.2
02-12-2020 00:00,96.2225,81.61,7.1925,4.4175
03-12-2020 00:00,108.7925,88.8425,7.3175,4.94
04-12-2020 00:00,113.6525,96.1425,7.435,8.1725
05-12-2020 00:00,28.3225,70.1875,7.1175,3.305
06-12-2020 00:00,47.49,67.6575,7.12,5.175
07-12-2020 00:00,79.945,69.37,6.6825,5.5525
08-12-2020 00:00,119.09,70.5,7.3,7.5925
09-12-2020 00:00,131.85,66.2225,7.5925,6.785
10-12-2020 00:00,94.1025,49.56,5.54,3.86
11-12-2020 00:00,59.41,52.1175,5.2925,7.5275
12-12-2020 00:00,28.4675,41.3175,5.48,6.1875
13-12-2020 00:00,13.9425,30.3525,3.5775,3.7625
14-12-2020 00:00,13.8275,30.935,3.775,3.5825
15-12-2020 00:00,22.0725,39.25,6.135,6.0625
16-12-2020 00:00,25.0575,39.4,4.2175,4.34
17-12-2020 00:00,38.4675,40.56,5.6525,3.98
18-12-2020 00:00,83.475,47.8925,6.7825,5.2825
19-12-2020 00:00,84.57,73.425,5.355,5.9925
20-12-2020 00:00,79.8725,69.0725,6.3525,5.34
21-12-2020 00:00,128.1125,74.2325,8.355,7.135
22-12-2020 00:00,142.265,85.725,7.5725,7.4875
23-12-2020 00:00,124.755,85.0625,8.835,7.125
24-12-2020 00:00,142.1575,81.665,6.0925,7.185
25-12-2020 00:00,130.3025,70.8,6.93,4.7425
26-12-2020 00:00,96.1075,72.6975,7.2475,4.705
27-12-2020 00:00,71.8725,67.0275,6.4925,4.4725
28-12-2020 00:00,49.105,62.4375,6.3175,4.9725
29-12-2020 00:00,58.4225,68.655,6.095,4.975
30-12-2020 00:00,51.265,64.535,6.04,4.1
31-12-2020 00:00,90.9425,78.2275,6.7675,5.21
01-01-2021 00:00,145.7925,81.9125,7.84,8.4625
02-01-2021 00:00,47.25,74.285,7.8275,10.065
03-01-2021 00:00,44.19,52.255,6.92,6.5725
04-01-2021 00:00,68.3875,56.655,8.285,6.3125
05-01-2021 00:00,50.8925,49.5975,8.5875,8.4275
06-01-2021 00:00,46.9925,40.195,6.7325,6.225
07-01-2021 00:00,34.56,35.8525,6.5125,3.9025
08-01-2021 00:00,41.6975,40.675,7.905,5.875
09-01-2021 00:00,41.705,44.215,8.4875,5.785
10-01-2021 00:00,39.5575,41.7925,5.9925,3.8625
11-01-2021 00:00,54.93,50.6225,6.545,4.2125
12-01-2021 00:00,86.745,57.24,7.485,5.1
13-01-2021 00:00,104.115,61.23,10.5425,6.3975
14-01-2021 00:00,114.9425,80.2025,8.855,11.2125
15-01-2021 00:00,111.0875,77.65,9.95,11.245
16-01-2021 00:00,73.8325,59.6825,6.065,6.32
17-01-2021 00:00,34.6475,45.2775,8.21,5.355
18-01-2021 00:00,108.045,58.82,11.555,7.6525
19-01-2021 00:00,101.25,51.69,9.9975,6.5675
20-01-2021 00:00,58.9125,48.11,7.98,4.975
21-01-2021 00:00,69.015,61.7575,9.435,5.86
22-01-2021 00:00,77.6775,53.19,8.1875,4.515
23-01-2021 00:00,23.83,47.1175,8.37,4.1
24-01-2021 00:00,59.7725,46.395,8.4175,4.4025
25-01-2021 00:00,78.96,50.8725,9.155,5.0475
26-01-2021 00:00,69.72,50.97,9.2,5.105
27-01-2021 00:00,116.4525,67.9275,10.4425,5.69
28-01-2021 00:00,144.56,69.2025,11.0575,8.4725
29-01-2021 00:00,89.8775,65.185,9.5775,4.96
30-01-2021 00:00,64.8525,62.465,10.0275,5.875
31-01-2021 00:00,107.9175,66.4275,10.6875,6.075
01-02-2021 00:00,116.075,75.4525,10.775,9.3225
02-02-2021 00:00,101.7675,85.8675,16.9425,7.6575
03-02-2021 00:00,23.935,61.8575,15.7075,5.2775
04-02-2021 00:00,33.76666667,70.08333333,11.8175,5.7475
05-02-2021 00:00,44.67,57.2625,7.5275,4.4275
06-02-2021 00:00,47.6275,52.6525,7.68,4.4225
07-02-2021 00:00,65.96,56.9775,8.71,4.6325
08-02-2021 00:00,90.315,55.565,8.345,3.66
09-02-2021 00:00,94.8175,63.3275,8.1,6.8375
10-02-2021 00:00,90.9625,65.135,7.9175,6.775
11-02-2021 00:00,82.4875,68.59,8.175,4.4525
12-02-2021 00:00,84.205,58.1825,7.8575,2.8475
13-02-2021 00:00,75.78,69.4325,8.245,4.26
14-02-2021 00:00,96.53,69.2925,7.62,6.76
15-02-2021 00:00,86.9425,67.08,7.025,5.5475
16-02-2021 00:00,57.3,67.145,7.7425,8.3975
17-02-2021 00:00,105.03,73.9375,7.9875,5.895
18-02-2021 00:00,106.5475,75.4875,7.705,6.8825
19-02-2021 00:00,86.3375,67.9125,7.4075,5.735
20-02-2021 00:00,82.92,62.74,6.8575,4.6725
21-02-2021 00:00,85.01,72.255,7.555,5.49
22-02-2021 00:00,91.37,72.3175,7.895,5.59
23-02-2021 00:00,123.1525,83.24,8.315,5.0675
24-02-2021 00:00,108.38,80.665,8.21,5.2875
25-02-2021 00:00,109.6725,66.0125,8.5975,3.61
26-02-2021 00:00,86.5075,53.675,8.09,6.67
27-02-2021 00:00,102.2925,50.1125,7.0075,3.3225
28-02-2021 00:00,66.08,52.2175,7.56,4.3075
01-03-2021 00:00,46.6975,50.17,8.3975,5.515
02-03-2021 00:00,41.67,45.84,9.57,4.045
03-03-2021 00:00,70.1775,54.765,9.195,7.9475
04-03-2021 00:00,111.6125,75.095,9.1375,9.545
05-03-2021 00:00,63.705,59.105,8.79,5.545
06-03-2021 00:00,70.3925,59.0475,9.025,6.7275
07-03-2021 00:00,61.3025,52.795,8.8925,7.6375
08-03-2021 00:00,14.4975,45.3125,7.82,5.9275
09-03-2021 00:00,18.555,40.24,6.9475,8.86
10-03-2021 00:00,42.125,51.4125,7.34,6.8275
11-03-2021 00:00,56.195,42.79,5.26,8.9175
12-03-2021 00:00,38.8225,36.0475,4.8575,4.82
13-03-2021 00:00,58.255,44.5075,5.9375,9.39
14-03-2021 00:00,47.8,42.785,6.015,5.61
15-03-2021 00:00,46.585,46.3375,6.315,5.3175
16-03-2021 00:00,49.82,43.79,6.4825,5.9325
17-03-2021 00:00,54.3975,44.915,6.2825,6.145
18-03-2021 00:00,66.175,49.2975,6.49,5.8325
19-03-2021 00:00,36.21,38.1025,6.1775,5.8075
20-03-2021 00:00,31.96,36.43,5.81,6.5625
21-03-2021 00:00,24.56666667,37.33,4.423333333,7.26
22-03-2021 00:00,18.9125,37.17,5.0475,6.575
23-03-2021 00:00,36.8875,37.32,5.265,5.355
24-03-2021 00:00,49.485,46.7425,6.1,6.6525
25-03-2021 00:00,38.215,41.8975,5.96,5
26-03-2021 00:00,41.6025,49.73,9.68,5.6775
27-03-2021 00:00,72.2325,59.0625,11.505,6.43
28-03-2021 00:00,63.805,65.5075,9.0875,10.74
29-03-2021 00:00,69.655,50.26,8.7,6.9025
30-03-2021 00:00,75.8225,50.6775,8.3525,5.56
31-03-2021 00:00,36.475,48.1125,8.1,4.685
01-04-2021 00:00,32.63,45.505,8.885,4.14
02-04-2021 00:00,48.7475,55.9925,11.05,6.045
03-04-2021 00:00,56.765,60.205,8.9575,8.1975
04-04-2021 00:00,62.28,55.0925,10.56,8.2525
05-04-2021 00:00,44.14,80.875,11.2775,13.67
06-04-2021 00:00,14.0175,76.9175,11.95,9.79
07-04-2021 00:00,30.6375,49.2275,6.9175,7.5575
08-04-2021 00:00,48.44,48.5225,7.745,5.2875
09-04-2021 00:00,58.57,53.7725,9.3525,6.5875
10-04-2021 00:00,59.845,82.715,10.515,6.445
11-04-2021 00:00,55.0425,82.9725,10.875,7.4975
12-04-2021 00:00,58.1575,69.955,12.0325,9.635
13-04-2021 00:00,45.4625,49.3575,10.6825,8.46
14-04-2021 00:00,30.185,42.4275,8.975,5.78
15-04-2021 00:00,37.6375,46.8275,9.5425,6.19
16-04-2021 00:00,25.36,38.315,8.8975,6.725
17-04-2021 00:00,8.35,25.81,5.28,5.4325
18-04-2021 00:00,11.3925,31.235,8.855,8.8375
19-04-2021 00:00,19.335,41.6175,9.2525,7.0725
20-04-2021 00:00,6.5125,27.23,10.1,12.1275
21-04-2021 00:00,10.0425,24.1875,6.2975,8.14
22-04-2021 00:00,4.7275,25.005,6.28,7.615
23-04-2021 00:00,6.5425,25.16,6.3225,8.0675
24-04-2021 00:00,13.375,31.075,6.2625,6.3525
25-04-2021 00:00,29.8775,40.55,9.3,6.9725
26-04-2021 00:00,59.34,55.6325,13.2275,8.8175
27-04-2021 00:00,72.3375,60.16,13.2575,10.0925
28-04-2021 00:00,45.0525,53.5875,13.535,4.805
29-04-2021 00:00,26.8725,46.5075,11.57,7.415
30-04-2021 00:00,22.14,41.3375,9.86,8.6075
01-05-2021 00:00,10.99,33.505,7.1925,6.76
02-05-2021 00:00,21.7575,35.8075,6.4025,5.15
03-05-2021 00:00,22.11,37.6,7.83,5.7225
04-05-2021 00:00,20.7275,32.335,6.4925,3.9375
05-05-2021 00:00,6.01,27.185,6.8925,8.28
06-05-2021 00:00,4.5575,22.075,5.395,4.3575
07-05-2021 00:00,4.896666667,21.35666667,7.033333333,0.703333333
08-05-2021 00:00,7.576666667,26.56666667,7.52,0.723333333
09-05-2021 00:00,7.705,24.8675,5.615,1.43
10-05-2021 00:00,7.07,28.205,5.945,2.7225
11-05-2021 00:00,9.6175,22.63,5.0675,2.0225
12-05-2021 00:00,7.9675,19.6725,4.975,1.97
13-05-2021 00:00,4.58,17.2725,4.9125,3.2075
14-05-2021 00:00,4.5525,17.9225,5.365,1.665
15-05-2021 00:00,11.5175,20.815,5.285,3.835
16-05-2021 00:00,19.475,28.2575,8.4125,12.02
17-05-2021 00:00,26.63,38.5425,7.1875,3.3725
18-05-2021 00:00,6.375,18.4875,4.305,1.65
19-05-2021 00:00,5.6725,16.2175,3.7125,1.335
20-05-2021 00:00,7.125,17.425,3.6725,1.4575
21-05-2021 00:00,5.4025,17.6725,4.265,1.4725
22-05-2021 00:00,13.48,21.0125,4.4025,1.4675
23-05-2021 00:00,13.1175,18.27,3.93,1.3875
24-05-2021 00:00,10.455,21.3925,5.3125,1.4625
25-05-2021 00:00,9.9925,27.075,5.4875,0.7375
26-05-2021 00:00,45.94,39.6325,6.6225,1.51
27-05-2021 00:00,22.77,32.425,5.055,1.5075
28-05-2021 00:00,3.78,18.8925,4.07,0.77
29-05-2021 00:00,5.1675,16.92,3.7825,1.0575
30-05-2021 00:00,6.07,17.67,3.84,1.2825
31-05-2021 00:00,12.11,31.35,4.9275,2.1425
01-06-2021 00:00,9.895,25.41,3.5725,1.745
02-06-2021 00:00,15.7675,29.53,4.945,2.175
03-06-2021 00:00,10.875,29.39,5.3775,3.63
04-06-2021 00:00,9.775,26.275,5.14,3.0975
05-06-2021 00:00,9.855,27.32,4.3375,1.325
06-06-2021 00:00,20.2,34.1425,4.295,0.915
07-06-2021 00:00,25.14,35.835,5.5225,2.755
08-06-2021 00:00,37.1575,28.2525,5.3775,1.645
09-06-2021 00:00,24.6625,25.475,4.7675,0.9525
10-06-2021 00:00,6.615,18.075,3.8025,1.1375
11-06-2021 00:00,5.8475,22.905,4.06,1.5225
12-06-2021 00:00,6.1475,17.5,4.025,1.045
13-06-2021 00:00,11.32,19.735,3.63,1.465
14-06-2021 00:00,9.68,19.6325,3.7675,1.2375
15-06-2021 00:00,10.605,19.205,3.625,1.2925
16-06-2021 00:00,11.38,21.17,3.445,1.7425
17-06-2021 00:00,12.475,18.605,2.8975,1.0125
18-06-2021 00:00,8.11,15.7525,3.1425,1.2875
19-06-2021 00:00,11.2575,14.075,3.7425,7.7775
20-06-2021 00:00,7.73,12.375,3.395,1.6875
21-06-2021 00:00,12.52,22.02,3.335,2.965
22-06-2021 00:00,20.03,27.1875,3.8225,1.7225
23-06-2021 00:00,21.14,30.0775,4.2575,1.855
24-06-2021 00:00,7.9375,17.2375,2.935,1.3725
25-06-2021 00:00,10.9525,23.035,3.605,1.845
26-06-2021 00:00,16.3125,25.75,3.52,1.6075
27-06-2021 00:00,9.7275,23.5775,3.45,1.42
28-06-2021 00:00,10.2075,25.965,3.77,1.4725
29-06-2021 00:00,23.5125,33.2675,4.425,1.5125
30-06-2021 00:00,28.8075,27.585,4.395,1.5475
01-07-2021 00:00,24.7375,24.8075,4.095,1.275
02-07-2021 00:00,22.7825,26.4175,4.4025,3.9575
03-07-2021 00:00,15.305,36.41333333,3.4475,2.9075
04-07-2021 00:00,18.52,40.63333333,4.6375,2.125
05-07-2021 00:00,21.1725,28.1875,3.5025,2.715
06-07-2021 00:00,17.13,25.455,3.3425,2.4825
07-07-2021 00:00,23.425,28.37,3.1375,3.055
08-07-2021 00:00,20.62,24.7125,3.475,2.1025
09-07-2021 00:00,8.7875,21.2175,3.4425,2.4725
10-07-2021 00:00,8.1175,19.2225,3.78,2.315
11-07-2021 00:00,7.5675,17.9125,3.805,2.7225
12-07-2021 00:00,7.6425,16.4175,3.585,2.22
13-07-2021 00:00,13.785,19.475,3.4875,4.505
14-07-2021 00:00,10.69,31.2925,3.495,2.8025
15-07-2021 00:00,8.04,25.905,3.435,3.415
16-07-2021 00:00,6.2075,32.9525,3.57,2.245
17-07-2021 00:00,6.2975,22.1075,3.135,3.445
18-07-2021 00:00,6.79,14.8075,3.345,3.985
19-07-2021 00:00,8.7275,17.4575,3.59,3.955
20-07-2021 00:00,18.675,28.58,3.3925,2.2075
21-07-2021 00:00,23.915,31.5275,3.39,2.1875
22-07-2021 00:00,8.65,19.315,2.346666667,2.685
23-07-2021 00:00,10.4875,25.5725,4.2475,3.545
24-07-2021 00:00,24.3025,30.28,3.4875,3.5775
25-07-2021 00:00,18.1075,25.485,3.15,2.805
26-07-2021 00:00,15.79,28.95,3.395,2.8825
27-07-2021 00:00,38.2875,26.91,3.345,3.09
28-07-2021 00:00,47.8925,30.8075,3.3425,2.765
29-07-2021 00:00,40.5275,29.1625,3.61,2.845
30-07-2021 00:00,23.175,25.455,3.55,3.15
31-07-2021 00:00,16.0375,21.955,4.893333333,0.686666667
01-08-2021 00:00,25.825,25.1425,3.58,2.2825
02-08-2021 00:00,38.2175,30.4925,3.58,5.8175
03-08-2021 00:00,17.475,23.705,3.845,6.11
04-08-2021 00:00,17.55,25.495,3.77,7.1775
05-08-2021 00:00,22.2875,26.0675,3.78,6.7575
06-08-2021 00:00,20.755,28.21,3.7425,6.95
07-08-2021 00:00,27.8575,31.5875,3.8475,4.8225
08-08-2021 00:00,31.895,31.58,3.995,2.7775
09-08-2021 00:00,27.365,33.38,3.775,3.2775
10-08-2021 00:00,42.465,33.245,5.29,2.9125
11-08-2021 00:00,42.395,29.93,5.6225,2.02
12-08-2021 00:00,35.7875,29.8475,5.46,2.775
13-08-2021 00:00,33.3475,28.395,5.84,2.9725
14-08-2021 00:00,29.0375,28.875,6.0275,2.8825
15-08-2021 00:00,27.1475,28.475,5.4925,0.8
16-08-2021 00:00,29.345,32.425,7.115,1.04
17-08-2021 00:00,26.63,33.705,6.595,1.5225
18-08-2021 00:00,27.365,41.52,6.145,2.09
19-08-2021 00:00,24.3475,44.5875,6.23,3.955
20-08-2021 00:00,11.395,27.3575,5.6675,2.3675
21-08-2021 00:00,16.3875,27.43,4.995,1.52
22-08-2021 00:00,12.8825,24.3125,4.575,1.715
23-08-2021 00:00,56.905,48.3575,6.5575,2.4625
24-08-2021 00:00,40.2275,36.8175,5.0175,2.7525
25-08-2021 00:00,39.935,33.5725,5.2125,2.8575
26-08-2021 00:00,55.35,32.845,4.3975,2.455
27-08-2021 00:00,31.4525,34.2575,4.16,2.7975
28-08-2021 00:00,16.8525,31.6,4.0175,2.7425
29-08-2021 00:00,9.96,25.1625,3.6725,2.2575
30-08-2021 00:00,8.655,21.9225,4.0025,2.7
31-08-2021 00:00,16.0625,27.5025,4.3125,3.48
01-09-2021 00:00,25.525,25.7525,3.835,3.1225
02-09-2021 00:00,27.47,30.3925,4.0575,3.6375
03-09-2021 00:00,25.07,34.6,4.5525,3.6425
04-09-2021 00:00,26.78,34.995,4.7925,2.8075
05-09-2021 00:00,36.36,38.085,4.7375,2.5
06-09-2021 00:00,21.52,36.6625,4.585,4.426666667
07-09-2021 00:00,15.335,28.63,4.365,4.246666667
08-09-2021 00:00,10.595,24.62,4.7925,3.0925
09-09-2021 00:00,16.995,28.48,5.2025,3.6675
10-09-2021 00:00,18.9925,30.665,5.975,4.71
11-09-2021 00:00,16.2475,28.3725,5.08,3.9075
12-09-2021 00:00,33.99,31.12,5.205,3.4125
13-09-2021 00:00,35.5975,34.525,5.1475,5.0375
14-09-2021 00:00,31.9825,29.595,4.72,6.27
15-09-2021 00:00,22.5575,27.01,5.375,3.855
16-09-2021 00:00,40.375,35.61,4.945,3.225
17-09-2021 00:00,27.04,33.8125,5.44,3.38
18-09-2021 00:00,23.93,36.365,6.8525,4.3775
19-09-2021 00:00,12.495,24.2725,5.2475,3.17
20-09-2021 00:00,15.1975,23.2675,5.23,3.4375
21-09-2021 00:00,19.74,30.71,5.2625,4.38
22-09-2021 00:00,26.565,34.65,5.8975,5.385
23-09-2021 00:00,25.7025,31.1275,5.4075,5.545
24-09-2021 00:00,32.2725,32.7525,5.0375,4.9675
25-09-2021 00:00,28.54,32.505,5.265,5.615
26-09-2021 00:00,14.2175,27.365,5.645,6.7125
27-09-2021 00:00,27.0075,36.0525,5.2425,5.535
28-09-2021 00:00,26.58,34.73,5.32,7.455
29-09-2021 00:00,29.355,36.945,5.205,7.2375
30-09-2021 00:00,39.5,40.495,5.2075,7.0275
01-10-2021 00:00,82.08,56.2525,5.01,7.0225
02-10-2021 00:00,56.215,46.535,4.9,5.93
03-10-2021 00:00,57.3625,42.0625,4.895,5.9975
04-10-2021 00:00,67.035,44.5975,5.0775,7.14
05-10-2021 00:00,30.185,49.195,5.725,6.865
06-10-2021 00:00,46.475,45.665,4.81,5.3925
07-10-2021 00:00,46.7,55.2675,6.5425,6.445
08-10-2021 00:00,68.2875,64.15,8.0325,6.6625
09-10-2021 00:00,88.6075,66.3375,6.9625,6.7925
10-10-2021 00:00,96.5175,64.8375,6.1575,7.765
11-10-2021 00:00,111.1825,65.995,6.7375,7.7825
12-10-2021 00:00,86.825,60.74,6.0325,6.635
13-10-2021 00:00,57.2675,62.4875,5.35,8.105
14-10-2021 00:00,77.7625,72.4,5.35,7.405
15-10-2021 00:00,91.07,81.3825,6.64,8.0725
16-10-2021 00:00,97.065,79.18,5.3925,9.135
17-10-2021 00:00,61.5475,49.1675,4.065,6.24
18-10-2021 00:00,48.7425,45.9575,4.25,4.9325
19-10-2021 00:00,66.16,52.9775,4.675,5.5925
20-10-2021 00:00,95.6525,67.2125,5.42,6.76
21-10-2021 00:00,118.4775,67.325,5.6475,6.09
22-10-2021 00:00,99.56,74.3025,6.015,5.525
23-10-2021 00:00,89.0875,71.6,8.166666667,6.1275
24-10-2021 00:00,31.125,53.6375,6.08,4.0775
25-10-2021 00:00,34.995,53.915,7.203333333,4.57
26-10-2021 00:00,81.0275,58.26,9.923333333,4.2075
27-10-2021 00:00,96.5725,77.8875,11.03,4.925
28-10-2021 00:00,88.61,74.805,11.34,5.5925
29-10-2021 00:00,138.04,79.1875,13.1775,5.4525
30-10-2021 00:00,99.3725,73.1325,11.825,4.905
31-10-2021 00:00,89.915,72.1625,12.2075,4.8575
01-11-2021 00:00,98.835,78.455,10.9375,6.45
02-11-2021 00:00,46.5825,71.8725,10.0525,5.225
03-11-2021 00:00,82.34,91.915,11.8525,5.1025
04-11-2021 00:00,77.0425,82.705,13.5275,6.3325
05-11-2021 00:00,101.3375,81.8825,14.1625,6.73
06-11-2021 00:00,113.935,83.14,12.11,6.4125
07-11-2021 00:00,106.97,85.345,11.75,7.0575
08-11-2021 00:00,94.595,86.1325,12.0475,6.25
09-11-2021 00:00,86.6125,84.835,12.465,8.61
10-11-2021 00:00,113.575,98.02,12.575,7.8325
11-11-2021 00:00,159.44,108.34,12.735,5.7975
12-11-2021 00:00,124.0925,99.0375,11.42,6.8675
13-11-2021 00:00,117.12,91.9825,10.845,6.97
14-11-2021 00:00,125.28,89.7625,11.9725,6.6275
15-11-2021 00:00,135.21,93.94,11.515,6.0725
16-11-2021 00:00,126.2275,89.295,11.65,6.095
17-11-2021 00:00,114.6075,82.84,9.825,5.2425
18-11-2021 00:00,98.52,91.0125,9.96,5.5975
19-11-2021 00:00,116.9275,92.0225,10.64,7.7775
20-11-2021 00:00,95.62,90.8475,9.64,6.7925
21-11-2021 00:00,95.7075,81.9475,7.3925,6.9025
22-11-2021 00:00,68.99,69.34,8.5325,6.2225
23-11-2021 00:00,114.165,90.9025,9.115,6.7825
24-11-2021 00:00,136.74,116.795,8.5975,9.38
25-11-2021 00:00,135.895,102.2925,5.9475,7.7325
26-11-2021 00:00,134.9775,92.2875,6.7725,9.17
27-11-2021 00:00,116.795,85.8225,6.4475,6.8125
28-11-2021 00:00,119.11,78.5775,5.4975,12.11
29-11-2021 00:00,116.58,73.9325,5.27,7.8625
30-11-2021 00:00,80.945,77.0175,4.9125,6.88
01-12-2021 00:00,141.83,94.9475,4.415,5.98
02-12-2021 00:00,89.0975,72.7875,4.9525,6.8
03-12-2021 00:00,92.7975,82.465,4.88,7.37
04-12-2021 00:00,154.185,82.26,5.875,7.2875
05-12-2021 00:00,144.8625,85.935,6.0475,6.895
06-12-2021 00:00,100.1775,87.11,5.36,8.4575
07-12-2021 00:00,109.635,81.28,4.855,6.135
08-12-2021 00:00,100.575,89.6975,5.2175,6.0725
09-12-2021 00:00,110.3975,84.9825,4.14,6.565
10-12-2021 00:00,95.6025,83.9175,3.6275,6.51
11-12-2021 00:00,92.9225,81.9825,4.255,6.865
12-12-2021 00:00,121.16,89.37,5.08,6.525
13-12-2021 00:00,106.235,90.115,5,8.3625
14-12-2021 00:00,108.5175,81.46,4.76,7.795
15-12-2021 00:00,75.7825,74.0675,4.9275,7.745
16-12-2021 00:00,77.4175,96.535,5.115,12.16
17-12-2021 00:00,52.18,81.125,4.1325,11.2
18-12-2021 00:00,65.2625,72.035,4.355,6.9725
19-12-2021 00:00,74.475,87.0825,4.36,7.0875
20-12-2021 00:00,106.775,92.5275,4.9275,7.0275
21-12-2021 00:00,137.96,85.6325,6.0975,8.225
22-12-2021 00:00,145.8775,104.03,5.2875,8.8025
23-12-2021 00:00,71.0625,91.6825,5.6175,8.8925
24-12-2021 00:00,90.64,86.4325,5.65,8.165
25-12-2021 00:00,121.6325,88.6325,5.2,9.685
26-12-2021 00:00,95.7475,81.4575,5.446666667,6.975
27-12-2021 00:00,100.2275,75.955,6.103333333,8.315
28-12-2021 00:00,92.35,70.245,7.006666667,7.4775
29-12-2021 00:00,109.93,51.9925,7.096666667,7.04
30-12-2021 00:00,126.5025,61.0125,8.313333333,5.7925
31-12-2021 00:00,110.1125,67.2175,8.01,6.815
01-01-2022 00:00,111.3225,73.785,7.4575,6.9975
02-01-2022 00:00,99.27,71.5275,6.87,8.515
03-01-2022 00:00,114.795,76.815,7.785,6.5425
04-01-2022 00:00,130.415,72.9675,7.33,6.71
05-01-2022 00:00,80.78,58.905,4.705,5.4675
